,loss,time_distributed_6_loss,time_distributed_7_loss,time_distributed_6_accuracy,time_distributed_7_accuracy,val_loss,val_time_distributed_6_loss,val_time_distributed_7_loss,val_time_distributed_6_accuracy,val_time_distributed_7_accuracy
0,3.0316030979156494,1.7579878568649292,1.2736163139343262,0.031223569065332413,0.090619295835495,2.929091215133667,1.7086213827133179,1.2204700708389282,0.05213899537920952,0.11915560066699982
1,2.9436681270599365,1.7171967029571533,1.2264708280563354,0.04166966676712036,0.1139281764626503,2.899578809738159,1.6888447999954224,1.2107343673706055,0.051808930933475494,0.12285662442445755
2,2.9202442169189453,1.7048128843307495,1.2154295444488525,0.0444965697824955,0.12076687067747116,2.8782241344451904,1.6847807168960571,1.1934432983398438,0.05229909345507622,0.13658148050308228
3,2.2935283184051514,1.7001289129257202,0.5933997631072998,0.045539263635873795,0.5777125358581543,1.6886385679244995,1.6818711757659912,0.006767616607248783,0.05273338779807091,0.9962703585624695
4,1.6135005950927734,1.574378252029419,0.03912271931767464,0.07260496914386749,0.9758296012878418,0.8389031291007996,0.8359928131103516,0.0029103991109877825,0.45995333790779114,0.9985119104385376
5,1.085166096687317,1.0640075206756592,0.021158773452043533,0.1967495083808899,0.9865654110908508,0.5165268778800964,0.5147769451141357,0.0017499143723398447,0.4632464349269867,0.9992587566375732
6,1.0093075037002563,0.9946783781051636,0.014629429206252098,0.21235108375549316,0.9905412197113037,0.49241411685943604,0.49115321040153503,0.0012607291573658586,0.46300604939460754,0.9995056986808777
7,0.9894691705703735,0.9779455661773682,0.011523659341037273,0.2162899523973465,0.9923475980758667,0.4837820529937744,0.4826642572879791,0.0011177943088114262,0.46351876854896545,0.9996033310890198
8,0.9778850078582764,0.9680707454681396,0.009814762510359287,0.2183024287223816,0.9932605028152466,0.4797070026397705,0.47864770889282227,0.0010594634804874659,0.46358731389045715,0.9996427893638611
9,0.9701328873634338,0.9614738821983337,0.008659052662551403,0.2203889936208725,0.9938159584999084,0.47728458046913147,0.47636234760284424,0.0009222597000189126,0.46357229351997375,0.9997099041938782
10,0.9638738632202148,0.9559476971626282,0.007926307618618011,0.2229038029909134,0.9941221475601196,0.4754740297794342,0.474594384431839,0.0008795844623818994,0.4635816812515259,0.9997282028198242
11,0.9579233527183533,0.9505444169044495,0.007378858048468828,0.22520829737186432,0.9943181872367859,0.4741506278514862,0.47330716252326965,0.0008434751071035862,0.4636150002479553,0.9997709393501282
12,0.9533463716506958,0.9463910460472107,0.006955187302082777,0.22654078900814056,0.9945156574249268,0.4732151925563812,0.47239187359809875,0.0008233169792219996,0.46361830830574036,0.9997751116752625
13,0.9492881894111633,0.9425498247146606,0.006738337222486734,0.2278907746076584,0.9945758581161499,0.47274667024612427,0.4717780351638794,0.0009685063851065934,0.463622510433197,0.9997549653053284
14,0.9453442096710205,0.9389196634292603,0.0064246756955981255,0.22955286502838135,0.9947131276130676,0.4721525311470032,0.4711761772632599,0.0009764212882146239,0.46362486481666565,0.9997347593307495
15,0.942184567451477,0.9358941316604614,0.006290237419307232,0.23067715764045715,0.994839072227478,0.47154098749160767,0.4706664979457855,0.0008744610822759569,0.4636384844779968,0.9997770190238953
16,0.93910813331604,0.9331445693969727,0.005963742733001709,0.2322949916124344,0.9949608445167542,0.4710518419742584,0.4702252149581909,0.0008265488431788981,0.46340373158454895,0.9997897148132324
17,0.9362902045249939,0.930454432964325,0.0058353981003165245,0.23378153145313263,0.9950323700904846,0.4706719219684601,0.46989214420318604,0.0007797536090947688,0.4636647701263428,0.9998093843460083
18,0.9339123964309692,0.9282494187355042,0.005662625189870596,0.234645277261734,0.9951115846633911,0.4704129099845886,0.4696046710014343,0.0008082741987891495,0.4636445939540863,0.9998089671134949
19,0.9313820600509644,0.9258415102958679,0.005540723446756601,0.23561787605285645,0.9951626658439636,0.4700603783130646,0.46923723816871643,0.0008232814725488424,0.4636516273021698,0.9998014569282532
20,0.9294038414955139,0.924026370048523,0.005377245135605335,0.23633061349391937,0.9952585697174072,0.4698292016983032,0.46898528933525085,0.0008440393721684813,0.4636596143245697,0.999802827835083
21,0.9277967810630798,0.9224510192871094,0.005345391575247049,0.2366773635149002,0.9952595233917236,0.46950486302375793,0.46871528029441833,0.0007896218448877335,0.4636751115322113,0.9998178482055664
22,0.925658106803894,0.9204545021057129,0.0052034733816981316,0.23729558289051056,0.9953946471214294,0.46944671869277954,0.46857526898384094,0.0008714366122148931,0.4634225070476532,0.999802827835083
23,0.9244243502616882,0.9192437529563904,0.005180735141038895,0.23738223314285278,0.995380699634552,0.46913543343544006,0.4683299958705902,0.0008054716745391488,0.46367040276527405,0.999829113483429
24,0.9227206110954285,0.9176994562149048,0.00502091133967042,0.2377738356590271,0.9954485297203064,0.46898624300956726,0.4680924713611603,0.0008937548846006393,0.4636662006378174,0.9997943639755249
25,0.92134028673172,0.9163656830787659,0.00497470423579216,0.23800256848335266,0.9955107569694519,0.4687850773334503,0.4679625928401947,0.0008224925259128213,0.46367040276527405,0.9998155236244202
26,0.9200291037559509,0.9151017665863037,0.00492749223485589,0.23823601007461548,0.9955687522888184,0.4686233401298523,0.4678380489349365,0.0007852755952626467,0.46366947889328003,0.999829113483429
27,0.9186496734619141,0.9137593507766724,0.004890528041869402,0.23913979530334473,0.9956128001213074,0.4685099124908447,0.46761009097099304,0.0008998648263514042,0.46371030807495117,0.9997925162315369
28,0.9167962670326233,0.911891758441925,0.004904349334537983,0.24013304710388184,0.9956172704696655,0.4682789444923401,0.4674818813800812,0.00079722871305421,0.4644201993942261,0.9998253583908081
29,0.9154274463653564,0.9107835292816162,0.004644451662898064,0.24052806198596954,0.9957879185676575,0.4682370722293854,0.4674268960952759,0.0008102923166006804,0.46446433663368225,0.9998216032981873
30,0.9132503867149353,0.9087132215499878,0.0045372373424470425,0.2422197312116623,0.995820939540863,0.4680793881416321,0.4672003388404846,0.0008790323045104742,0.46448642015457153,0.9998202323913574
31,0.9122008681297302,0.9076956510543823,0.00450505455955863,0.24281318485736847,0.9958526492118835,0.46786949038505554,0.46710723638534546,0.000762292998842895,0.46448782086372375,0.9998465180397034
32,0.9109578728675842,0.9064317941665649,0.004525976255536079,0.24314278364181519,0.9958797693252563,0.467673122882843,0.46688076853752136,0.0007923601078800857,0.4644845426082611,0.9998483657836914
33,0.909929096698761,0.9053888320922852,0.004540379159152508,0.24351559579372406,0.9959285855293274,0.4674822688102722,0.46671679615974426,0.0007654739310964942,0.4644854664802551,0.9998488426208496
34,0.9089574217796326,0.9045535326004028,0.00440450431779027,0.2437233030796051,0.9960374236106873,0.46740853786468506,0.4666539132595062,0.0007546228007413447,0.46424180269241333,0.999849796295166
35,0.9082244634628296,0.9038187861442566,0.004405365325510502,0.24389803409576416,0.9959993958473206,0.4673128128051758,0.4665548503398895,0.000757998728659004,0.46423617005348206,0.999851644039154
36,0.9075183272361755,0.9032073020935059,0.0043112835846841335,0.2441365122795105,0.9961143136024475,0.4671778976917267,0.46648406982421875,0.0006938959122635424,0.46423569321632385,0.9998601078987122
37,0.9066012501716614,0.9022298455238342,0.00437103072181344,0.24421635270118713,0.9961382746696472,0.4674414396286011,0.46656179428100586,0.000879623752553016,0.4644695222377777,0.99981689453125
38,0.9053905010223389,0.9011114239692688,0.004278759006410837,0.24479970335960388,0.9961811304092407,0.46706798672676086,0.4663051664829254,0.000762761221267283,0.4642389714717865,0.9998535513877869
39,0.9040665030479431,0.8998948931694031,0.0041717239655554295,0.2457333207130432,0.9962605834007263,0.46692904829978943,0.46624070405960083,0.0006882802699692547,0.46424180269241333,0.9998685717582703
40,0.9024885892868042,0.8984396457672119,0.004048656206578016,0.24623188376426697,0.9963156580924988,0.46689894795417786,0.466158390045166,0.0007405693177133799,0.46448829770088196,0.9998568296432495
41,0.9013399481773376,0.897292971611023,0.0040474035777151585,0.2470802515745163,0.9963626265525818,0.4668239951133728,0.46608829498291016,0.0007356815040111542,0.4644831120967865,0.9998446106910706
42,0.9007185697555542,0.8966976404190063,0.004021079279482365,0.24709808826446533,0.9964302778244019,0.4667823314666748,0.4660235643386841,0.0007588202715851367,0.4644742012023926,0.9998545050621033
43,0.8996497392654419,0.8957452178001404,0.0039043508004397154,0.24726788699626923,0.9964798092842102,0.4666416645050049,0.4659668505191803,0.0006748838350176811,0.46424368023872375,0.9998657703399658
44,0.8992540836334229,0.8952001333236694,0.004053874406963587,0.24751928448677063,0.9964977502822876,0.46673983335494995,0.4660024642944336,0.0007373730186372995,0.46422678232192993,0.9998573064804077
45,0.8985171318054199,0.8946000337600708,0.003917227499186993,0.24753278493881226,0.9965335726737976,0.46657246351242065,0.4658474028110504,0.000725127465557307,0.4644906222820282,0.9998591542243958
46,0.8978301882743835,0.8938831090927124,0.003947380930185318,0.24786274135112762,0.9965341687202454,0.4665587544441223,0.46583202481269836,0.0007266568136401474,0.4642413258552551,0.999862015247345
47,0.8972057700157166,0.8934314846992493,0.003774038515985012,0.2479688823223114,0.9966279864311218,0.4664374589920044,0.4657422602176666,0.0006953206029720604,0.464489221572876,0.9998661875724792
48,0.8961747288703918,0.8923808336257935,0.0037941308692097664,0.24804015457630157,0.9966512322425842,0.4663792550563812,0.46567827463150024,0.0007009559776633978,0.4644976854324341,0.9998676180839539
